traj_idx,E_short,E_max,t_E_max,P_thr_5pct,amp_loss_pct,energy_drift_pct,error_corr_time,t_div,T_max_5pct,T_max_10pct,T_mean_5pct,T_mean_10pct
1192,9.810479628808164e-06,0.0009206928308450745,4.2,66.06060606060606,-1.097254056760502,1946371648.6963563,0.21,2.46,1.3800000000000001,2.46,2.73,4.86
1197,3.948625175576337e-05,0.0009302126757213694,4.14,78.18181818181819,-2.944578423093853,12630805.734350951,0.18,1.74,0.99,1.74,4.26,
1237,8.827665627520908e-06,0.0008385658871136368,4.86,66.06060606060606,-4.059098632462821,,0.24,2.52,1.47,2.52,2.88,4.95
1280,3.334689118129132e-06,0.00037680580715576385,3.66,54.54545454545455,-3.4327139692973763,,0.44999999999999996,2.67,2.1,2.67,3.0300000000000002,3.27
1281,2.5324402226523523e-06,0.0002582769735604909,3.9,43.03030303030303,-3.4241318070431785,,0.63,3.5100000000000002,2.88,3.5100000000000002,3.5700000000000003,
1334,8.115915916779889e-06,0.0008542252289885516,4.5,50.90909090909091,-0.35413050778441363,,0.32999999999999996,2.88,2.49,2.88,3.0300000000000002,
1395,3.067540789347545e-06,0.0006109001279286398,3.54,63.63636363636363,-1.0225759193970176,,0.39,2.22,1.23,2.22,2.79,3.15
1412,7.143691677053507e-05,0.001733612998731028,4.71,93.93939393939394,2.897976467346191,-26.469630071400868,0.09,0.84,0.3,0.84,,
1413,0.00010355922210135716,0.0023389885131095286,4.7700000000000005,93.93939393939394,-4.673249861517237,11.403032517825022,0.09,0.42,0.3,0.42,,
1422,4.7811837782977724e-05,0.0008246660220584528,4.74,95.75757575757575,-12.921361918664088,-97.09105839529653,0.09,0.27,0.27,0.27,1.8,3.66
1429,2.8125266061280713e-05,0.000989852450854428,4.86,58.18181818181818,-2.146645743437843,157852.97284756138,0.12,2.91,0.66,2.91,,
1485,5.773646177638189e-06,0.000712321770854027,4.95,43.03030303030303,-1.6079102434168089,,0.27,3.15,2.7,3.15,3.33,
1499,4.88647444281396e-06,0.0005407621725125626,4.98,70.3030303030303,-2.6729646116469845,,0.18,1.3800000000000001,1.23,1.3800000000000001,2.94,4.62
1565,8.302342525532607e-06,0.000958647720114514,4.41,54.54545454545455,0.4013886004531944,,0.24,2.79,2.31,2.79,2.94,
1602,6.2046075942844846e-06,0.00025646804585183295,3.9,75.15151515151516,-4.82304864340222,8427120.301243674,0.18,2.25,0.54,2.25,3.7800000000000002,
1629,5.589435836287642e-06,0.0008482012169349173,4.62,58.78787878787879,-19.15749949298869,,0.27,2.5500000000000003,2.04,2.5500000000000003,3.39,4.5
1640,7.442738287778411e-06,0.0005598525473937068,3.75,56.96969696969697,-3.325994751914662,52296942.40424979,0.15,2.2800000000000002,0.9,2.2800000000000002,3.69,
1651,9.464357528104952e-06,0.0012111523651810283,4.41,53.333333333333336,-0.02046784622516486,6092117358.648962,0.3,2.79,2.2800000000000002,2.79,2.91,
1728,1.862701920845149e-05,0.0009209847579201807,3.81,63.63636363636363,0.030700768210585504,199091208.1650416,0.15,2.5500000000000003,1.83,2.5500000000000003,4.5,
1732,1.9203149272470645e-05,0.0003612138394923374,4.89,80.0,-1.6543016507623964,11140808.924964951,0.18,3.12,0.99,3.12,,
1739,4.550465062430553e-06,0.0007068052611888991,3.66,43.03030303030303,-1.1018319879791763,,0.6,3.15,1.86,3.15,3.33,
1750,1.3723223636681584e-05,0.0006634526470895496,4.95,64.84848484848484,-8.841468846408269,67908855.29134573,0.3,2.7600000000000002,0.9,2.7600000000000002,4.11,
1797,1.2364175514718245e-05,0.0008912016243038999,4.23,68.48484848484848,-0.7413516455200674,1090364341.381013,0.18,2.61,1.35,2.61,3.18,4.74
1813,1.5680834777824078e-05,0.0012843681606966068,4.26,59.39393939393939,-0.8701466008472322,1387270132.5494826,0.3,2.67,1.3800000000000001,2.67,2.85,4.86
1843,3.289385579446502e-05,0.0007039060957910695,4.95,78.78787878787878,-3.498556990483034,15858575.673795678,0.18,1.8,0.99,1.8,,
1854,7.783339829198335e-06,0.0006158145812653025,4.74,67.87878787878788,-0.8725226874091829,2149514870.93392,0.24,2.43,1.3800000000000001,2.43,3.33,
1859,4.122979888673039e-06,0.0006268640966858529,3.87,38.78787878787879,-0.4679903320435294,,0.6599999999999999,3.42,2.58,3.42,3.54,
1863,3.894798522766948e-06,0.00020178456711871027,3.66,65.45454545454545,-5.735466799029725,,0.48,2.5500000000000003,1.02,2.5500000000000003,2.82,3.06
1875,4.049914950628778e-05,0.000965598729620304,4.92,88.48484848484848,-1.5606730085563363,4760.639047991739,0.12,0.66,0.54,0.66,4.11,
1877,1.3761516618954863e-05,0.0012569540754363319,4.26,59.39393939393939,-0.9160517188838667,1625394960.6005247,0.27,2.64,1.3800000000000001,2.64,2.82,4.86
1885,2.978680109146693e-06,0.0006134759787797121,4.74,42.42424242424242,-3.6666734617957353,,0.8999999999999999,3.3000000000000003,2.91,3.3000000000000003,3.6,
1887,7.54544918978435e-05,0.0008933941677164404,4.8,93.33333333333333,-4.926619498026476,529.4290884564665,0.09,0.42,0.3,0.42,,
1899,4.801227498530851e-05,0.0009267597933981307,0.3,96.96969696969697,-66.16952130345554,-90.20063010229015,0.06,0.27,0.18,0.27,4.74,
1935,7.106301503673012e-06,0.0008396023769187096,4.86,74.54545454545455,-0.715515931524073,1064990964.8147529,0.18,2.34,1.26,2.34,3.81,4.62
1973,7.143608620797967e-06,0.0006791521307866396,4.38,61.81818181818182,-8.117685611581571,,0.24,2.64,1.62,2.64,2.97,
1974,4.70740400547023e-05,0.0007713725653001342,4.89,89.0909090909091,-2.942830129407544,3779.8145949119958,0.12,0.78,0.42,0.78,,
